a,b,c,d,pm
4.8e-06,4.48e-05,5.6e-06,5.55e-05,83.30638225
4.8e-06,4.48e-05,5.6e-06,5.97e-05,79.94724038
4.8e-06,4.48e-05,5.6e-06,6.4e-05,76.0639177
4.8e-06,4.48e-05,5.6e-06,6.83e-05,72.07346456
4.8e-06,4.48e-05,5.6e-06,7.25e-05,68.39473771
4.8e-06,4.48e-05,5.6e-06,7.68e-05,65.18476848
4.8e-06,4.48e-05,5.6e-06,8.11e-05,62.42813338
4.8e-06,4.48e-05,5.6e-06,8.53e-05,60.30304315
4.8e-06,4.48e-05,5.6e-06,8.96e-05,58.51763284
4.8e-06,4.48e-05,5.066667e-06,3.84e-05,99.54041752
4.8e-06,4.48e-05,5.066667e-06,4.27e-05,93.30887157
4.8e-06,4.48e-05,5.066667e-06,4.69e-05,88.3419329
4.8e-06,4.48e-05,5.066667e-06,5.12e-05,85.27537599
4.8e-06,4.48e-05,5.066667e-06,5.55e-05,82.23575706
4.8e-06,4.48e-05,5.066667e-06,5.97e-05,78.78600565
4.8e-06,4.48e-05,5.066667e-06,6.4e-05,74.92771954
4.8e-06,4.48e-05,5.066667e-06,6.83e-05,71.02714764
4.8e-06,4.48e-05,5.066667e-06,7.25e-05,67.44373117
4.8e-06,4.48e-05,5.066667e-06,7.68e-05,64.57908238
4.8e-06,4.48e-05,5.066667e-06,8.11e-05,62.26809517
4.8e-06,4.48e-05,5.066667e-06,8.53e-05,60.24740023
4.8e-06,4.48e-05,5.066667e-06,8.96e-05,58.47644888
5.333333e-06,0.000132012,5.333333e-06,3.84e-05,85.34465022
5.333333e-06,0.000132012,5.333333e-06,4.27e-05,86.62596226
5.333333e-06,0.000132012,5.333333e-06,4.69e-05,87.80888615
5.333333e-06,0.000132012,5.333333e-06,5.12e-05,88.92831521
5.333333e-06,0.000132012,5.333333e-06,5.55e-05,90.19862981
5.333333e-06,0.000132012,5.333333e-06,5.97e-05,91.31108272
5.333333e-06,0.000132012,5.333333e-06,6.4e-05,92.29936002
5.333333e-06,0.000132012,5.333333e-06,6.83e-05,93.18188844
5.333333e-06,0.000132012,5.333333e-06,7.25e-05,93.83350493
5.333333e-06,0.000132012,5.333333e-06,7.68e-05,94.05609063
5.333333e-06,0.000132012,5.333333e-06,8.11e-05,94.06900677
5.333333e-06,0.000132012,5.333333e-06,8.53e-05,93.89706333
5.333333e-06,0.000132012,5.333333e-06,8.96e-05,93.55347663
5.333333e-06,0.000132012,2.4e-06,3.84e-05,86.33228738
5.333333e-06,0.000132012,2.4e-06,4.27e-05,87.5815652
5.333333e-06,0.000132012,2.4e-06,4.69e-05,88.73792901
5.333333e-06,0.000132012,2.4e-06,5.12e-05,89.83055307
5.333333e-06,0.000132012,2.4e-06,5.55e-05,91.07849147
5.333333e-06,0.000132012,2.4e-06,5.97e-05,92.17385431
5.333333e-06,0.000132012,2.4e-06,6.4e-05,93.15163087
5.333333e-06,0.000132012,2.4e-06,6.83e-05,94.02199456
5.333333e-06,0.000132012,2.4e-06,7.25e-05,94.62209964
5.333333e-06,0.000132012,2.4e-06,7.68e-05,94.79618517
5.333333e-06,0.000132012,2.4e-06,8.11e-05,94.76763038
5.333333e-06,0.000132012,2.4e-06,8.53e-05,94.56314195
5.333333e-06,0.000132012,2.4e-06,8.96e-05,94.15977458
5.333333e-06,0.000132012,2.666667e-06,3.84e-05,88.64709965
5.333333e-06,0.000132012,2.666667e-06,4.27e-05,89.82432812
5.333333e-06,0.000132012,2.666667e-06,4.69e-05,90.92078302
5.333333e-06,0.000132012,2.666667e-06,5.12e-05,91.96339754
5.333333e-06,0.000132012,2.666667e-06,5.55e-05,93.14982035
5.333333e-06,0.000132012,2.666667e-06,5.97e-05,94.21102602
5.333333e-06,0.000132012,2.666667e-06,6.4e-05,95.15927277
5.333333e-06,0.000132012,2.666667e-06,6.83e-05,96.0196015
5.333333e-06,0.000132012,2.666667e-06,7.25e-05,96.48697684
5.333333e-06,0.000132012,2.666667e-06,7.68e-05,96.56906981
5.333333e-06,0.000132012,2.666667e-06,8.11e-05,96.44748306
5.333333e-06,0.000132012,2.666667e-06,8.53e-05,96.12526062
5.333333e-06,0.000132012,2.666667e-06,8.96e-05,95.13674719
5.333333e-06,0.000132012,2.933333e-06,3.84e-05,90.33691625
5.333333e-06,0.000132012,2.933333e-06,4.27e-05,91.46483373
5.333333e-06,0.000132012,2.933333e-06,4.69e-05,92.51929515
5.333333e-06,0.000132012,2.933333e-06,5.12e-05,93.52680536
5.333333e-06,0.000132012,2.933333e-06,5.55e-05,94.67027195
5.333333e-06,0.000132012,2.933333e-06,5.97e-05,95.71189157
5.333333e-06,0.000132012,2.933333e-06,6.4e-05,96.64704991
5.333333e-06,0.000132012,2.933333e-06,6.83e-05,97.49590246
5.333333e-06,0.000132012,2.933333e-06,7.25e-05,97.87908262
5.333333e-06,0.000132012,2.933333e-06,7.68e-05,97.89599936
5.333333e-06,0.000132012,2.933333e-06,8.11e-05,97.71076662
5.333333e-06,0.000132012,2.933333e-06,8.53e-05,97.31261533
5.333333e-06,0.000132012,2.933333e-06,8.96e-05,95.81389021
5.333333e-06,0.000132012,3.2e-06,3.84e-05,92.36866195
5.333333e-06,0.000132012,3.2e-06,4.27e-05,93.43843764
5.333333e-06,0.000132012,3.2e-06,4.69e-05,94.44953257
5.333333e-06,0.000132012,3.2e-06,5.12e-05,95.41578061
5.333333e-06,0.000132012,3.2e-06,5.55e-05,96.50950161
5.333333e-06,0.000132012,3.2e-06,5.97e-05,97.53364489
5.333333e-06,0.000132012,3.2e-06,6.4e-05,98.4591645
5.333333e-06,0.000132012,3.2e-06,6.83e-05,99.30454538
5.333333e-06,0.000132012,3.2e-06,7.25e-05,99.58564873
5.333333e-06,0.000132012,3.2e-06,7.68e-05,99.53664114
5.333333e-06,0.000132012,3.2e-06,8.11e-05,99.27635389
5.333333e-06,0.000132012,3.2e-06,8.53e-05,98.62698501
5.333333e-06,0.000132012,3.2e-06,8.96e-05,96.54625969
5.333333e-06,0.000132012,3.466667e-06,3.84e-05,88.23605891
5.333333e-06,0.000132012,3.466667e-06,4.27e-05,85.52698881
5.333333e-06,0.000132012,3.466667e-06,4.69e-05,84.32241922
5.333333e-06,0.000132012,3.466667e-06,5.12e-05,83.38011688
5.333333e-06,0.000132012,3.466667e-06,5.55e-05,82.51366416
5.333333e-06,0.000132012,3.466667e-06,5.97e-05,81.71013846
5.333333e-06,0.000132012,3.466667e-06,6.4e-05,80.95775175
5.333333e-06,0.000132012,3.466667e-06,6.83e-05,80.77331067
5.333333e-06,0.000132012,3.466667e-06,7.25e-05,80.72034516
5.333333e-06,0.000132012,3.466667e-06,7.68e-05,80.65452305
5.333333e-06,0.000132012,3.466667e-06,8.11e-05,80.58089811
5.333333e-06,0.000132012,3.466667e-06,8.53e-05,80.50709905
5.333333e-06,0.000132012,3.466667e-06,8.96e-05,80.43064651
5.333333e-06,0.000132012,3.733333e-06,3.84e-05,92.90732514
5.333333e-06,0.000132012,3.733333e-06,4.27e-05,90.05582044
5.333333e-06,0.000132012,3.733333e-06,4.69e-05,88.08870888
5.333333e-06,0.000132012,3.733333e-06,5.12e-05,87.08198407
5.333333e-06,0.000132012,3.733333e-06,5.55e-05,86.15448423
5.333333e-06,0.000132012,3.733333e-06,5.97e-05,85.27960929
5.333333e-06,0.000132012,3.733333e-06,6.4e-05,84.45556056
5.333333e-06,0.000132012,3.733333e-06,6.83e-05,83.85628853
5.333333e-06,0.000132012,3.733333e-06,7.25e-05,83.75846282
5.333333e-06,0.000132012,3.733333e-06,7.68e-05,83.66006809
5.333333e-06,0.000132012,3.733333e-06,8.11e-05,83.55663963
5.333333e-06,0.000132012,3.733333e-06,8.53e-05,83.44112754
5.333333e-06,0.000132012,3.733333e-06,8.96e-05,83.32746358
5.333333e-06,0.000132012,4.8e-06,3.84e-05,98.91095804
5.333333e-06,0.000132012,4.8e-06,4.27e-05,95.92880569
5.333333e-06,0.000132012,4.8e-06,4.69e-05,93.19516112
5.333333e-06,0.000132012,4.8e-06,5.12e-05,91.77713128
5.333333e-06,0.000132012,4.8e-06,5.55e-05,90.77813098
5.333333e-06,0.000132012,4.8e-06,5.97e-05,89.83252471
5.333333e-06,0.000132012,4.8e-06,6.4e-05,88.9355633
5.333333e-06,0.000132012,4.8e-06,6.83e-05,88.07213032
5.333333e-06,0.000132012,4.8e-06,7.25e-05,87.59122775
5.333333e-06,0.000132012,4.8e-06,7.68e-05,87.44735821
5.333333e-06,0.000132012,4.8e-06,8.11e-05,87.30535227
5.333333e-06,0.000132012,4.8e-06,8.53e-05,87.1513538
5.333333e-06,0.000132012,4.8e-06,8.96e-05,86.99550105
5.333333e-06,0.000132012,4.266667e-06,3.84e-05,96.29532237
5.333333e-06,0.000132012,4.266667e-06,4.27e-05,93.36313552
5.333333e-06,0.000132012,4.266667e-06,4.69e-05,90.78277601
5.333333e-06,0.000132012,4.266667e-06,5.12e-05,89.74010233
5.333333e-06,0.000132012,4.266667e-06,5.55e-05,88.76817389
5.333333e-06,0.000132012,4.266667e-06,5.97e-05,87.85669487
5.333333e-06,0.000132012,4.266667e-06,6.4e-05,86.98513096
5.333333e-06,0.000132012,4.266667e-06,6.83e-05,86.15675106
5.333333e-06,0.000132012,4.266667e-06,7.25e-05,85.93205016
5.333333e-06,0.000132012,4.266667e-06,7.68e-05,85.80555553
5.333333e-06,0.000132012,4.266667e-06,8.11e-05,85.67747261
5.333333e-06,0.000132012,4.266667e-06,8.53e-05,85.54122831
5.333333e-06,0.000132012,4.266667e-06,8.96e-05,85.40478062
5.333333e-06,0.000132012,4.533333e-06,3.84e-05,100.3580781
5.333333e-06,0.000132012,4.533333e-06,4.27e-05,97.35518157
5.333333e-06,0.000132012,4.533333e-06,4.69e-05,94.59002139
5.333333e-06,0.000132012,4.533333e-06,5.12e-05,92.9007708
5.333333e-06,0.000132012,4.533333e-06,5.55e-05,91.88821589
5.333333e-06,0.000132012,4.533333e-06,5.97e-05,90.92735369
5.333333e-06,0.000132012,4.533333e-06,6.4e-05,90.01026225
5.333333e-06,0.000132012,4.533333e-06,6.83e-05,89.13374485
5.333333e-06,0.000132012,4.533333e-06,7.25e-05,88.5040382
5.333333e-06,0.000132012,4.533333e-06,7.68e-05,88.35099072
5.333333e-06,0.000132012,4.533333e-06,8.11e-05,88.19413021
5.333333e-06,0.000132012,4.533333e-06,8.53e-05,88.03577635
5.333333e-06,0.000132012,4.533333e-06,8.96e-05,87.87132106
5.333333e-06,0.000132012,4e-06,3.84e-05,99.51414193
5.333333e-06,0.000132012,4e-06,4.27e-05,95.13701665
5.333333e-06,0.000132012,4e-06,4.69e-05,90.77922514
5.333333e-06,0.000132012,4e-06,5.12e-05,87.54845881
5.333333e-06,0.000132012,4e-06,5.55e-05,84.96129232
5.333333e-06,0.000132012,4e-06,5.97e-05,81.74657981
5.333333e-06,0.000132012,4e-06,6.4e-05,77.83124506
5.333333e-06,0.000132012,4e-06,6.83e-05,73.71266994
5.333333e-06,0.000132012,4e-06,7.25e-05,69.89450296
5.333333e-06,0.000132012,4e-06,7.68e-05,66.57385836
5.333333e-06,0.000132012,4e-06,8.11e-05,63.73950521
5.333333e-06,0.000132012,4e-06,8.53e-05,61.31701545
5.333333e-06,0.000132012,4e-06,8.96e-05,59.22982211
5.333333e-06,0.000132012,5.6e-06,3.84e-05,99.9381444
5.333333e-06,0.000132012,5.6e-06,4.27e-05,94.44791996
5.333333e-06,0.000132012,5.6e-06,4.69e-05,89.56357421
5.333333e-06,0.000132012,5.6e-06,5.12e-05,86.60742707
5.333333e-06,0.000132012,5.6e-06,5.55e-05,83.79880745
5.333333e-06,0.000132012,5.6e-06,5.97e-05,80.47330749
5.333333e-06,0.000132012,5.6e-06,6.4e-05,76.60058096
5.333333e-06,0.000132012,5.6e-06,6.83e-05,72.60083397
5.333333e-06,0.000132012,5.6e-06,7.25e-05,68.90435666
5.333333e-06,0.000132012,5.6e-06,7.68e-05,65.67659465
5.333333e-06,0.000132012,5.6e-06,8.11e-05,62.90500706
5.333333e-06,0.000132012,5.6e-06,8.53e-05,60.63461407
5.333333e-06,0.000132012,5.6e-06,8.96e-05,58.84251542
5.333333e-06,0.000132012,5.066667e-06,3.84e-05,99.92402276
5.333333e-06,0.000132012,5.066667e-06,4.27e-05,93.77728373
5.333333e-06,0.000132012,5.066667e-06,4.69e-05,88.76636077
5.333333e-06,0.000132012,5.066667e-06,5.12e-05,85.75047009
5.333333e-06,0.000132012,5.066667e-06,5.55e-05,82.75887372
5.333333e-06,0.000132012,5.066667e-06,5.97e-05,79.34250605
5.333333e-06,0.000132012,5.066667e-06,6.4e-05,75.49409549
5.333333e-06,0.000132012,5.066667e-06,6.83e-05,71.58340189
5.333333e-06,0.000132012,5.066667e-06,7.25e-05,67.98163131
5.333333e-06,0.000132012,5.066667e-06,7.68e-05,64.94336664
5.333333e-06,0.000132012,5.066667e-06,8.11e-05,62.62465137
5.333333e-06,0.000132012,5.066667e-06,8.53e-05,60.59673395
5.333333e-06,0.000132012,5.066667e-06,8.96e-05,58.81924787
